% time	cellId	IMSI	RNTI	rsrp	sinr
8.29621	2	1	1	3.57096e-10	752824
8.29721	2	1	1	3.56941e-10	752498
8.29821	2	1	1	3.56786e-10	752171
8.29921	2	1	1	3.56631e-10	751844
8.30021	2	1	1	3.56476e-10	751517
8.30121	2	1	1	3.5632e-10	751189
8.30221	2	1	1	3.56165e-10	750861
8.30321	2	1	1	3.56009e-10	750533
8.30421	2	1	1	3.55853e-10	750205
8.30521	2	1	1	3.55698e-10	749876
8.30621	2	1	1	3.55542e-10	749548
8.30721	2	1	1	3.55386e-10	749218
8.30821	2	1	1	3.55229e-10	748889
8.30921	2	1	1	3.55073e-10	748560
8.31021	2	1	1	3.54917e-10	748230
8.31121	2	1	1	3.5476e-10	747900
8.31221	2	1	1	3.54603e-10	747569
8.31321	2	1	1	3.54447e-10	747239
8.31421	2	1	1	3.5429e-10	746908
8.31521	2	1	1	3.54133e-10	746577
8.31621	2	1	1	3.53975e-10	746246
8.31721	2	1	1	3.53818e-10	745914
8.31821	2	1	1	3.53661e-10	745583
8.31921	2	1	1	3.53503e-10	745251
8.32021	2	1	1	3.53346e-10	744918
8.32121	2	1	1	3.53188e-10	744586
8.32221	2	1	1	3.5303e-10	744253
8.32321	2	1	1	3.52872e-10	743921
8.32421	2	1	1	3.52714e-10	743587
8.32521	2	1	1	3.52556e-10	743254
8.32621	2	1	1	3.52398e-10	742920
8.32721	2	1	1	3.5224e-10	742587
8.32821	2	1	1	3.52081e-10	742253
8.32921	2	1	1	3.51923e-10	741918
8.33021	2	1	1	3.51764e-10	741584
8.33121	2	1	1	3.51605e-10	741249
8.33221	2	1	1	3.51446e-10	740914
8.33321	2	1	1	3.51288e-10	740579
8.33421	2	1	1	3.51128e-10	740244
8.33521	2	1	1	3.50969e-10	739908
8.33621	2	1	1	3.5081e-10	739572
8.33721	2	1	1	3.50651e-10	739236
8.33821	2	1	1	3.50491e-10	738900
8.33921	2	1	1	3.50332e-10	738564
8.34021	2	1	1	3.50172e-10	738227
8.34121	2	1	1	3.50012e-10	737890
8.34221	2	1	1	3.49852e-10	737553
8.34321	2	1	1	3.49692e-10	737216
8.34421	2	1	1	3.49532e-10	736878
8.34521	2	1	1	3.49372e-10	736541
8.34621	2	1	1	3.49212e-10	736203
8.34721	2	1	1	3.49051e-10	735865
8.34821	2	1	1	3.48891e-10	735526
8.34921	2	1	1	3.4873e-10	735188
8.35021	2	1	1	3.48569e-10	734849
8.35121	2	1	1	3.48409e-10	734510
8.35221	2	1	1	3.48248e-10	734171
8.35321	2	1	1	3.48087e-10	733831
8.35421	2	1	1	3.47926e-10	733492
8.35521	2	1	1	3.47765e-10	733152
8.35621	2	1	1	3.47603e-10	732812
8.35721	2	1	1	3.47442e-10	732472
8.35821	2	1	1	3.47281e-10	732132
8.35921	2	1	1	3.47119e-10	731791
8.36021	2	1	1	3.46957e-10	731451
8.36121	2	1	1	3.46796e-10	731110
8.36221	2	1	1	3.46634e-10	730768
8.36321	2	1	1	3.46472e-10	730427
8.36421	2	1	1	3.4631e-10	730086
8.36521	2	1	1	3.46148e-10	729744
8.36621	2	1	1	3.45986e-10	729402
8.36721	2	1	1	3.45824e-10	729060
8.36821	2	1	1	3.45661e-10	728718
8.36921	2	1	1	3.45499e-10	728375
8.37021	2	1	1	3.45336e-10	728033
8.37121	2	1	1	3.45174e-10	727690
8.37221	2	1	1	3.45011e-10	727347
8.37321	2	1	1	3.44848e-10	727004
8.37421	2	1	1	3.44685e-10	726661
8.37521	2	1	1	3.44522e-10	726317
8.37621	2	1	1	3.44359e-10	725973
8.37721	2	1	1	3.44196e-10	725630
8.37821	2	1	1	3.44033e-10	725285
8.37921	2	1	1	3.4387e-10	724941
8.38021	2	1	1	3.43706e-10	724597
8.38121	2	1	1	3.43543e-10	724252
8.38221	2	1	1	3.43379e-10	723908
8.38321	2	1	1	3.43216e-10	723563
8.38421	2	1	1	3.43052e-10	723218
8.38521	2	1	1	3.42888e-10	722872
8.38621	2	1	1	3.42725e-10	722527
8.38721	2	1	1	3.42561e-10	722181
8.38821	2	1	1	3.42397e-10	721836
8.38921	2	1	1	3.42233e-10	721490
8.39021	2	1	1	3.42068e-10	721144
8.39121	2	1	1	3.41904e-10	720797
8.39221	2	1	1	3.4174e-10	720451
8.39321	2	1	1	3.41575e-10	720104
8.39421	2	1	1	3.41411e-10	719758
8.39521	2	1	1	3.41246e-10	719411
8.39621	2	1	1	3.41082e-10	719064
8.39721	2	1	1	3.40917e-10	718716
8.39821	2	1	1	3.40752e-10	718369
8.39921	2	1	1	3.40587e-10	718021
8.40021	2	1	1	3.40423e-10	717674
8.40121	2	1	1	3.40258e-10	717326
8.40221	2	1	1	3.40093e-10	716978
8.40321	2	1	1	3.39927e-10	716630
8.40421	2	1	1	3.39762e-10	716282
8.40521	2	1	1	3.39597e-10	715933
8.40621	2	1	1	3.39432e-10	715585
8.40721	2	1	1	3.39266e-10	715236
8.40821	2	1	1	3.39101e-10	714887
8.40921	2	1	1	3.38935e-10	714538
8.41021	2	1	1	3.38769e-10	714189
8.41121	2	1	1	3.38604e-10	713839
8.41221	2	1	1	3.38438e-10	713490
8.41321	2	1	1	3.38272e-10	713140
8.41421	2	1	1	3.38106e-10	712790
8.41521	2	1	1	3.3794e-10	712441
8.41621	2	1	1	3.37774e-10	712091
8.41721	2	1	1	3.37608e-10	711740
8.41821	2	1	1	3.37442e-10	711390
8.41921	2	1	1	3.37276e-10	711040
8.42021	2	1	1	3.37109e-10	710689
8.42121	2	1	1	3.36943e-10	710338
8.42221	2	1	1	3.36777e-10	709987
8.42321	2	1	1	3.3661e-10	709636
8.42421	2	1	1	3.36444e-10	709285
8.42521	2	1	1	3.36277e-10	708934
8.42621	2	1	1	3.3611e-10	708583
8.42721	2	1	1	3.35944e-10	708231
8.42821	2	1	1	3.35777e-10	707879
8.42921	2	1	1	3.3561e-10	707528
8.43021	2	1	1	3.35443e-10	707176
8.43121	2	1	1	3.35276e-10	706824
8.43221	2	1	1	3.35109e-10	706472
8.43321	2	1	1	3.34942e-10	706119
8.43421	2	1	1	3.34775e-10	705767
8.43521	2	1	1	3.34607e-10	705414
8.43621	2	1	1	3.3444e-10	705062
8.43721	2	1	1	3.34273e-10	704709
8.43821	2	1	1	3.34105e-10	704356
8.43921	2	1	1	3.33938e-10	704003
8.44021	2	1	1	3.3377e-10	703650
8.44121	2	1	1	3.33603e-10	703297
8.44221	2	1	1	3.33435e-10	702943
8.44321	2	1	1	3.33268e-10	702590
8.44421	2	1	1	3.331e-10	702236
8.44521	2	1	1	3.32932e-10	701882
8.44621	2	1	1	3.32764e-10	701529
8.44721	2	1	1	3.32596e-10	701175
8.44821	2	1	1	3.32428e-10	700821
8.44921	2	1	1	3.3226e-10	700466
8.45021	2	1	1	3.32092e-10	700112
8.45121	2	1	1	3.31924e-10	699758
8.45221	2	1	1	3.31756e-10	699403
8.45321	2	1	1	3.31588e-10	699049
8.45421	2	1	1	3.3142e-10	698694
8.45521	2	1	1	3.31251e-10	698339
8.45621	2	1	1	3.31083e-10	697984
8.45721	2	1	1	3.30915e-10	697629
8.45821	2	1	1	3.30746e-10	697274
8.45921	2	1	1	3.30578e-10	696919
8.46021	2	1	1	3.30409e-10	696564
8.46121	2	1	1	3.30241e-10	696208
8.46221	2	1	1	3.30072e-10	695853
8.46321	2	1	1	3.29903e-10	695497
8.46421	2	1	1	3.29734e-10	695141
8.46521	2	1	1	3.29566e-10	694785
8.46621	2	1	1	3.29397e-10	694430
8.46721	2	1	1	3.29228e-10	694074
8.46821	2	1	1	3.29059e-10	693717
8.46921	2	1	1	3.2889e-10	693361
8.47021	2	1	1	3.28721e-10	693005
8.47121	2	1	1	3.28552e-10	692649
8.47221	2	1	1	3.28383e-10	692292
8.47321	2	1	1	3.28214e-10	691936
8.47421	2	1	1	3.28045e-10	691579
8.47521	2	1	1	3.27875e-10	691222
8.47621	2	1	1	3.27706e-10	690865
8.47721	2	1	1	3.27537e-10	690508
8.47821	2	1	1	3.27368e-10	690151
8.47921	2	1	1	3.27198e-10	689794
8.48021	2	1	1	3.27029e-10	689437
8.48121	2	1	1	3.26859e-10	689080
8.48221	2	1	1	3.2669e-10	688723
8.48321	2	1	1	3.2652e-10	688365
8.48421	2	1	1	3.26351e-10	688008
8.48521	2	1	1	3.26181e-10	687650
8.48621	2	1	1	3.26011e-10	687292
8.48721	2	1	1	3.25842e-10	686935
8.48821	2	1	1	3.25672e-10	686577
8.48921	2	1	1	3.25502e-10	686219
8.49021	2	1	1	3.25332e-10	685861
8.49121	2	1	1	3.25163e-10	685503
8.49221	2	1	1	3.24993e-10	685145
8.49321	2	1	1	3.24823e-10	684787
8.49421	2	1	1	3.24653e-10	684428
8.49521	2	1	1	3.24483e-10	684070
8.49621	2	1	1	3.24313e-10	683712
8.49721	2	1	1	3.24143e-10	683353
8.49821	2	1	1	3.23973e-10	682995
8.49921	2	1	1	3.23803e-10	682636
8.50021	2	1	1	3.23633e-10	682277
8.50121	2	1	1	3.23462e-10	681919
8.50221	2	1	1	3.23292e-10	681560
8.50321	2	1	1	3.23122e-10	681201
8.50421	2	1	1	3.22952e-10	680842
8.50521	2	1	1	3.22781e-10	680483
8.50621	2	1	1	3.22611e-10	680124
8.50721	2	1	1	3.22441e-10	679765
8.50821	2	1	1	3.2227e-10	679406
8.50921	2	1	1	3.221e-10	679046
8.51021	2	1	1	3.2193e-10	678687
8.51121	2	1	1	3.21759e-10	678328
8.51221	2	1	1	3.21589e-10	677968
8.51321	2	1	1	3.21418e-10	677609
8.51421	2	1	1	3.21247e-10	677249
8.51521	2	1	1	3.21077e-10	676890
8.51621	2	1	1	3.20906e-10	676530
8.51721	2	1	1	3.20736e-10	676170
8.51821	2	1	1	3.20565e-10	675810
8.51921	2	1	1	3.20394e-10	675451
8.52021	2	1	1	3.20224e-10	675091
8.52121	2	1	1	3.20053e-10	674731
8.52221	2	1	1	3.19882e-10	674371
8.52321	2	1	1	3.19711e-10	674011
8.52421	2	1	1	3.19541e-10	673651
8.52521	2	1	1	3.1937e-10	673291
8.52621	2	1	1	3.19199e-10	672930
8.52721	2	1	1	3.19028e-10	672570
8.52821	2	1	1	3.18857e-10	672210
8.52921	2	1	1	3.18686e-10	671850
8.53021	2	1	1	3.18515e-10	671489
8.53121	2	1	1	3.18344e-10	671129
8.53221	2	1	1	3.18173e-10	670769
8.53321	2	1	1	3.18002e-10	670408
8.53421	2	1	1	3.17831e-10	670048
8.53521	2	1	1	3.1766e-10	669687
8.53621	2	1	1	3.17489e-10	669326
8.53721	2	1	1	3.17318e-10	668966
8.53821	2	1	1	3.17147e-10	668605
8.53921	2	1	1	3.16976e-10	668244
8.54021	2	1	1	3.16805e-10	667884
8.54121	2	1	1	3.16634e-10	667523
8.54221	2	1	1	3.16463e-10	667162
8.54321	2	1	1	3.16292e-10	666801
8.54421	2	1	1	3.1612e-10	666440
8.54521	2	1	1	3.15949e-10	666079
8.54621	2	1	1	3.15778e-10	665719
8.54721	2	1	1	3.15607e-10	665358
8.54821	2	1	1	3.15436e-10	664997
8.54921	2	1	1	3.15264e-10	664635
8.55021	2	1	1	3.15093e-10	664274
8.55121	2	1	1	3.14922e-10	663913
8.55221	2	1	1	3.1475e-10	663552
8.55321	2	1	1	3.14579e-10	663191
8.55421	2	1	1	3.14408e-10	662830
8.55521	2	1	1	3.14236e-10	662469
8.55621	2	1	1	3.14065e-10	662107
8.55721	2	1	1	3.13894e-10	661746
8.55821	2	1	1	3.13722e-10	661385
8.55921	2	1	1	3.13551e-10	661024
8.56021	2	1	1	3.1338e-10	660662
8.56121	2	1	1	3.13208e-10	660301
8.56221	2	1	1	3.13037e-10	659940
8.56321	2	1	1	3.12865e-10	659578
8.56421	2	1	1	3.12694e-10	659217
8.56521	2	1	1	3.12523e-10	658855
8.56621	2	1	1	3.12351e-10	658494
8.56721	2	1	1	3.1218e-10	658133
8.56821	2	1	1	3.12008e-10	657771
8.56921	2	1	1	3.11837e-10	657410
8.57021	2	1	1	3.11665e-10	657048
8.57121	2	1	1	3.11494e-10	656687
8.57221	2	1	1	3.11322e-10	656325
8.57321	2	1	1	3.11151e-10	655963
8.57421	2	1	1	3.10979e-10	655602
8.57521	2	1	1	3.10808e-10	655240
8.57621	2	1	1	3.10636e-10	654879
8.57721	2	1	1	3.10465e-10	654517
8.57821	2	1	1	3.10293e-10	654156
8.57921	2	1	1	3.10122e-10	653794
8.58021	2	1	1	3.0995e-10	653432
8.58121	2	1	1	3.09779e-10	653071
8.58221	2	1	1	3.09607e-10	652709
8.58321	2	1	1	3.09436e-10	652348
8.58421	2	1	1	3.09264e-10	651986
8.58521	2	1	1	3.09093e-10	651624
8.58621	2	1	1	3.08921e-10	651263
8.58721	2	1	1	3.08749e-10	650901
8.58821	2	1	1	3.08578e-10	650539
8.58921	2	1	1	3.08406e-10	650178
8.59021	2	1	1	3.08235e-10	649816
8.59121	2	1	1	3.08063e-10	649454
8.59221	2	1	1	3.07892e-10	649093
8.59321	2	1	1	3.0772e-10	648731
8.59421	2	1	1	3.07549e-10	648369
8.59521	2	1	1	3.07377e-10	648008
8.59621	2	1	1	3.07206e-10	647646
8.59721	2	1	1	3.07034e-10	647285
8.59821	2	1	1	3.06862e-10	646923
8.59921	2	1	1	3.06691e-10	646561
8.60021	2	1	1	3.06519e-10	646200
8.60121	2	1	1	3.06348e-10	645838
8.60221	2	1	1	3.06176e-10	645476
8.60321	2	1	1	3.06005e-10	645115
8.60421	2	1	1	3.05833e-10	644753
8.60521	2	1	1	3.05662e-10	644392
8.60621	2	1	1	3.0549e-10	644030
8.60721	2	1	1	3.05319e-10	643669
8.60821	2	1	1	3.05147e-10	643307
8.60921	2	1	1	3.04976e-10	642945
8.61021	2	1	1	3.04804e-10	642584
8.61121	2	1	1	3.04633e-10	642222
8.61221	2	1	1	3.04461e-10	641861
8.61321	2	1	1	3.0429e-10	641499
8.61421	2	1	1	3.04118e-10	641138
8.61521	2	1	1	3.03947e-10	640776
8.61621	2	1	1	3.03776e-10	640415
8.61721	2	1	1	3.03604e-10	640054
8.61821	2	1	1	3.03433e-10	639692
8.61921	2	1	1	3.03261e-10	639331
8.62021	2	1	1	3.0309e-10	638969
8.62121	2	1	1	3.02918e-10	638608
8.62221	2	1	1	3.02747e-10	638247
8.62321	2	1	1	3.02576e-10	637885
8.62421	2	1	1	3.02404e-10	637524
8.62521	2	1	1	3.02233e-10	637163
8.62621	2	1	1	3.02062e-10	636802
8.62721	2	1	1	3.0189e-10	636440
8.62821	2	1	1	3.01719e-10	636079
8.62921	2	1	1	3.01548e-10	635718
8.63021	2	1	1	3.01376e-10	635357
8.63121	2	1	1	3.01205e-10	634996
8.63221	2	1	1	3.01034e-10	634635
8.63321	2	1	1	3.00862e-10	634274
8.63421	2	1	1	3.00691e-10	633912
8.63521	2	1	1	3.0052e-10	633551
8.63621	2	1	1	3.00349e-10	633190
8.63721	2	1	1	3.00177e-10	632830
8.63821	2	1	1	3.00006e-10	632469
8.63921	2	1	1	2.99835e-10	632108
8.64021	2	1	1	2.99664e-10	631747
8.64121	2	1	1	2.99493e-10	631386
8.64221	2	1	1	2.99322e-10	631025
8.64321	2	1	1	2.9915e-10	630664
8.64421	2	1	1	2.98979e-10	630304
8.64521	2	1	1	2.98808e-10	629943
8.64621	2	1	1	2.98637e-10	629582
8.64721	2	1	1	2.98466e-10	629222
8.64821	2	1	1	2.98295e-10	628861
8.64921	2	1	1	2.98124e-10	628500
8.65021	2	1	1	2.97953e-10	628140
8.65121	2	1	1	2.97782e-10	627779
8.65221	2	1	1	2.97611e-10	627419
8.65321	2	1	1	2.9744e-10	627059
8.65421	2	1	1	2.97269e-10	626698
8.65521	2	1	1	2.97098e-10	626338
8.65621	2	1	1	2.96927e-10	625978
8.65721	2	1	1	2.96756e-10	625617
8.65821	2	1	1	2.96585e-10	625257
8.65921	2	1	1	2.96415e-10	624897
8.66021	2	1	1	2.96244e-10	624537
8.66121	2	1	1	2.96073e-10	624177
8.66221	2	1	1	2.95902e-10	623817
8.66321	2	1	1	2.95731e-10	623457
8.66421	2	1	1	2.95561e-10	623097
8.66521	2	1	1	2.9539e-10	622737
8.66621	2	1	1	2.95219e-10	622377
8.66721	2	1	1	2.95049e-10	622017
8.66821	2	1	1	2.94878e-10	621657
8.66921	2	1	1	2.94707e-10	621298
8.67021	2	1	1	2.94537e-10	620938
8.67121	2	1	1	2.94366e-10	620578
8.67221	2	1	1	2.94196e-10	620219
8.67321	2	1	1	2.94025e-10	619859
8.67421	2	1	1	2.93855e-10	619500
8.67521	2	1	1	2.93684e-10	619140
8.67621	2	1	1	2.93514e-10	618781
8.67721	2	1	1	2.93343e-10	618422
8.67821	2	1	1	2.93173e-10	618062
8.67921	2	1	1	2.93002e-10	617703
8.68021	2	1	1	2.92832e-10	617344
8.68121	2	1	1	2.92662e-10	616985
8.68221	2	1	1	2.92491e-10	616626
8.68321	2	1	1	2.92321e-10	616267
8.68421	2	1	1	2.92151e-10	615908
8.68521	2	1	1	2.91981e-10	615549
8.68621	2	1	1	2.9181e-10	615190
8.68721	2	1	1	2.9164e-10	614831
8.68821	2	1	1	2.9147e-10	614473
8.68921	2	1	1	2.913e-10	614114
8.69021	2	1	1	2.9113e-10	613755
8.69121	2	1	1	2.9096e-10	613397
8.69221	2	1	1	2.9079e-10	613038
8.69321	2	1	1	2.9062e-10	612680
8.69421	2	1	1	2.9045e-10	612322
8.69521	2	1	1	2.9028e-10	611963
8.69621	2	1	1	2.9011e-10	611605
8.69721	2	1	1	2.8994e-10	611247
8.69821	2	1	1	2.8977e-10	610889
8.69921	2	1	1	2.896e-10	610531
8.70021	2	1	1	2.8943e-10	610173
8.70121	2	1	1	2.89261e-10	609815
8.70221	2	1	1	2.89091e-10	609457
8.70321	2	1	1	2.88921e-10	609099
8.70421	2	1	1	2.88752e-10	608742
8.70521	2	1	1	2.88582e-10	608384
8.70621	2	1	1	2.88412e-10	608026
8.70721	2	1	1	2.88243e-10	607669
8.70821	2	1	1	2.88073e-10	607311
8.70921	2	1	1	2.87904e-10	606954
8.71021	2	1	1	2.87734e-10	606597
8.71121	2	1	1	2.87565e-10	606240
8.71221	2	1	1	2.87395e-10	605882
8.71321	2	1	1	2.87226e-10	605525
8.71421	2	1	1	2.87057e-10	605168
8.71521	2	1	1	2.86887e-10	604811
8.71621	2	1	1	2.86718e-10	604454
8.71721	2	1	1	2.86549e-10	604098
8.71821	2	1	1	2.86379e-10	603741
8.71921	2	1	1	2.8621e-10	603384
8.72021	2	1	1	2.86041e-10	603028
8.72121	2	1	1	2.85872e-10	602671
8.72221	2	1	1	2.85703e-10	602315
8.72321	2	1	1	2.85534e-10	601958
8.72421	2	1	1	2.85365e-10	601602
8.72521	2	1	1	2.85196e-10	601246
8.72621	2	1	1	2.85027e-10	600890
8.72721	2	1	1	2.84858e-10	600534
8.72821	2	1	1	2.84689e-10	600178
8.72921	2	1	1	2.8452e-10	599822
8.73021	2	1	1	2.84352e-10	599466
8.73121	2	1	1	2.84183e-10	599110
8.73221	2	1	1	2.84014e-10	598755
8.73321	2	1	1	2.83846e-10	598399
8.73421	2	1	1	2.83677e-10	598044
8.73521	2	1	1	2.83508e-10	597688
8.73621	2	1	1	2.8334e-10	597333
8.73721	2	1	1	2.83171e-10	596978
8.73821	2	1	1	2.83003e-10	596622
8.73921	2	1	1	2.82834e-10	596267
8.74021	2	1	1	2.82666e-10	595912
8.74121	2	1	1	2.82498e-10	595557
8.74221	2	1	1	2.82329e-10	595203
8.74321	2	1	1	2.82161e-10	594848
8.74421	2	1	1	2.81993e-10	594493
8.74521	2	1	1	2.81825e-10	594139
8.74621	2	1	1	2.81657e-10	593784
8.74721	2	1	1	2.81488e-10	593430
8.74821	2	1	1	2.8132e-10	593075
8.74921	2	1	1	2.81152e-10	592721
8.75021	2	1	1	2.80984e-10	592367
8.75121	2	1	1	2.80816e-10	592013
8.75221	2	1	1	2.80649e-10	591659
8.75321	2	1	1	2.80481e-10	591305
8.75421	2	1	1	2.80313e-10	590951
8.75521	2	1	1	2.80145e-10	590598
8.75621	2	1	1	2.79977e-10	590244
8.75721	2	1	1	2.7981e-10	589891
8.75821	2	1	1	2.79642e-10	589537
8.75921	2	1	1	2.79474e-10	589184
8.76021	2	1	1	2.79307e-10	588831
8.76121	2	1	1	2.79139e-10	588477
8.76221	2	1	1	2.78972e-10	588124
8.76321	2	1	1	2.78804e-10	587771
8.76421	2	1	1	2.78637e-10	587419
8.76521	2	1	1	2.7847e-10	587066
8.76621	2	1	1	2.78302e-10	586713
8.76721	2	1	1	2.78135e-10	586361
8.76821	2	1	1	2.77968e-10	586008
8.76921	2	1	1	2.77801e-10	585656
8.77021	2	1	1	2.77634e-10	585303
8.77121	2	1	1	2.77467e-10	584951
8.77221	2	1	1	2.773e-10	584599
8.77321	2	1	1	2.77133e-10	584247
8.77421	2	1	1	2.76966e-10	583895
8.77521	2	1	1	2.76799e-10	583543
8.77621	2	1	1	2.76632e-10	583192
8.77721	2	1	1	2.76465e-10	582840
8.77821	2	1	1	2.76299e-10	582489
8.77921	2	1	1	2.76132e-10	582137
8.78021	2	1	1	2.75965e-10	581786
8.78121	2	1	1	2.75799e-10	581435
8.78221	2	1	1	2.75632e-10	581084
8.78321	2	1	1	2.75466e-10	580733
8.78421	2	1	1	2.75299e-10	580382
8.78521	2	1	1	2.75133e-10	580031
8.78621	2	1	1	2.74967e-10	579680
8.78721	2	1	1	2.748e-10	579330
8.78821	2	1	1	2.74634e-10	578979
8.78921	2	1	1	2.74468e-10	578629
8.79021	2	1	1	2.74302e-10	578279
8.79121	2	1	1	2.74136e-10	577928
8.79221	2	1	1	2.73969e-10	577578
8.79321	2	1	1	2.73803e-10	577228
8.79421	2	1	1	2.73638e-10	576879
8.79521	2	1	1	2.73472e-10	576529
8.79621	2	1	1	2.73306e-10	576179
8.79721	2	1	1	2.7314e-10	575830
8.79821	2	1	1	2.72974e-10	575480
8.79921	2	1	1	2.72809e-10	575131
8.80021	2	1	1	2.72643e-10	574782
8.80121	2	1	1	2.72477e-10	574433
8.80221	2	1	1	2.72312e-10	574084
8.80321	2	1	1	2.72146e-10	573735
8.80421	2	1	1	2.71981e-10	573386
8.80521	2	1	1	2.71816e-10	573037
8.80621	2	1	1	2.7165e-10	572689
8.80721	2	1	1	2.71485e-10	572340
8.80821	2	1	1	2.7132e-10	571992
8.80921	2	1	1	2.71155e-10	571644
8.81021	2	1	1	2.70989e-10	571296
8.81121	2	1	1	2.70824e-10	570948
8.81221	2	1	1	2.70659e-10	570600
8.81321	2	1	1	2.70494e-10	570252
8.81421	2	1	1	2.70329e-10	569905
8.81521	2	1	1	2.70165e-10	569557
8.81621	2	1	1	2.7e-10	569210
8.81721	2	1	1	2.69835e-10	568862
8.81821	2	1	1	2.6967e-10	568515
8.81921	2	1	1	2.69506e-10	568168
8.82021	2	1	1	2.69341e-10	567821
8.82121	2	1	1	2.69177e-10	567474
8.82221	2	1	1	2.69012e-10	567128
8.82321	2	1	1	2.68848e-10	566781
8.82421	2	1	1	2.68684e-10	566435
8.82521	2	1	1	2.68519e-10	566088
8.82621	2	1	1	2.68355e-10	565742
8.82721	2	1	1	2.68191e-10	565396
8.82821	2	1	1	2.68027e-10	565050
8.82921	2	1	1	2.67863e-10	564704
8.83021	2	1	1	2.67699e-10	564358
8.83121	2	1	1	2.67535e-10	564013
8.83221	2	1	1	2.67371e-10	563667
8.83321	2	1	1	2.67207e-10	563322
8.83421	2	1	1	2.67043e-10	562976
8.83521	2	1	1	2.66879e-10	562631
8.83621	2	1	1	2.66716e-10	562286
8.83721	2	1	1	2.66552e-10	561941
8.83821	2	1	1	2.66389e-10	561596
8.83921	2	1	1	2.66225e-10	561252
8.84021	2	1	1	2.66062e-10	560907
8.84121	2	1	1	2.65898e-10	560563
8.84221	2	1	1	2.65735e-10	560218
8.84321	2	1	1	2.65572e-10	559874
8.84421	2	1	1	2.65408e-10	559530
8.84521	2	1	1	2.65245e-10	559186
8.84621	2	1	1	2.65082e-10	558842
8.84721	2	1	1	2.64919e-10	558499
8.84821	2	1	1	2.64756e-10	558155
8.84921	2	1	1	2.64593e-10	557812
8.85021	2	1	1	2.6443e-10	557468
8.85121	2	1	1	2.64268e-10	557125
8.85221	2	1	1	2.64105e-10	556782
8.85321	2	1	1	2.63942e-10	556439
8.85421	2	1	1	2.6378e-10	556096
8.85521	2	1	1	2.63617e-10	555754
8.85621	2	1	1	2.63455e-10	555411
8.85721	2	1	1	2.63292e-10	555069
8.85821	2	1	1	2.6313e-10	554726
8.85921	2	1	1	2.62968e-10	554384
8.86021	2	1	1	2.62805e-10	554042
8.86121	2	1	1	2.62643e-10	553700
8.86221	2	1	1	2.62481e-10	553358
8.86321	2	1	1	2.62319e-10	553017
8.86421	2	1	1	2.62157e-10	552675
8.86521	2	1	1	2.61995e-10	552334
8.86621	2	1	1	2.61833e-10	551993
8.86721	2	1	1	2.61671e-10	551652
8.86821	2	1	1	2.6151e-10	551311
8.86921	2	1	1	2.61348e-10	550970
8.87021	2	1	1	2.61186e-10	550629
8.87121	2	1	1	2.61025e-10	550288
8.87221	2	1	1	2.60863e-10	549948
8.87321	2	1	1	2.60702e-10	549608
8.87421	2	1	1	2.6054e-10	549267
8.87521	2	1	1	2.60379e-10	548927
8.87621	2	1	1	2.60218e-10	548587
8.87721	2	1	1	2.60057e-10	548248
8.87821	2	1	1	2.59896e-10	547908
8.87921	2	1	1	2.59734e-10	547568
8.88021	2	1	1	2.59573e-10	547229
8.88121	2	1	1	2.59413e-10	546890
8.88221	2	1	1	2.59252e-10	546551
8.88321	2	1	1	2.59091e-10	546212
8.88421	2	1	1	2.5893e-10	545873
8.88521	2	1	1	2.58769e-10	545534
8.88621	2	1	1	2.58609e-10	545195
8.88721	2	1	1	2.58448e-10	544857
8.88821	2	1	1	2.58288e-10	544519
8.88921	2	1	1	2.58127e-10	544180
8.89021	2	1	1	2.57967e-10	543842
8.89121	2	1	1	2.57807e-10	543505
8.89221	2	1	1	2.57647e-10	543167
8.89321	2	1	1	2.57486e-10	542829
8.89421	2	1	1	2.57326e-10	542492
8.89521	2	1	1	2.57166e-10	542154
8.89621	2	1	1	2.57006e-10	541817
8.89721	2	1	1	2.56847e-10	541480
8.89821	2	1	1	2.56687e-10	541143
8.89921	2	1	1	2.56527e-10	540806
8.90021	2	1	1	2.56367e-10	540470
8.90121	2	1	1	2.56208e-10	540133
8.90221	2	1	1	2.56048e-10	539797
8.90321	2	1	1	2.55889e-10	539461
8.90421	2	1	1	2.55729e-10	539125
8.90521	2	1	1	2.5557e-10	538789
8.90621	2	1	1	2.55411e-10	538453
8.90721	2	1	1	2.55251e-10	538117
8.90821	2	1	1	2.55092e-10	537782
8.90921	2	1	1	2.54933e-10	537446
8.91021	2	1	1	2.54774e-10	537111
8.91121	2	1	1	2.54615e-10	536776
8.91221	2	1	1	2.54456e-10	536441
8.91321	2	1	1	2.54298e-10	536106
8.91421	2	1	1	2.54139e-10	535772
8.91521	2	1	1	2.5398e-10	535437
8.91621	2	1	1	2.53822e-10	535103
8.91721	2	1	1	2.53663e-10	534769
8.91821	2	1	1	2.53505e-10	534434
8.91921	2	1	1	2.53346e-10	534101
8.92021	2	1	1	2.53188e-10	533767
8.92121	2	1	1	2.5303e-10	533433
8.92221	2	1	1	2.52871e-10	533100
8.92321	2	1	1	2.52713e-10	532766
8.92421	2	1	1	2.52555e-10	532433
8.92521	2	1	1	2.52397e-10	532100
8.92621	2	1	1	2.52239e-10	531767
8.92721	2	1	1	2.52081e-10	531434
8.92821	2	1	1	2.51924e-10	531102
8.92921	2	1	1	2.51766e-10	530769
8.93021	2	1	1	2.51608e-10	530437
